product_id,category,brand,product_name,ingredients,product_rating
E219,에센스/세럼/앰플,클리어디어,뮤신 콜라겐 볼류밍 크림 앰플,"['나이아신아마이드', '폴리하이드록시스테아릭애씨드', '마그네슘설페이트', '오크라열매추출물', '하이드록시아세토페논', '카프릴릴글라이콜', '글리세린', '아데노신', '다이소듐이디티에이', '아텔로콜라겐', '데사미도콜라겐', '하이드롤라이즈드콜라겐', '수용성콜라겐', '콜라겐', '콜라겐아미노산', '프로콜라겐', '다이포타슘글리시리제이트', '참마뿌리추출물', '에델바이스캘러스배양추출물', '말토덱스트린', '토코페롤', '연꽃뿌리추출물', '스트로브잣나무껍질추출물', '카퍼트라이펩타이드-1', '다이펩타이드-2', '글루타티온', '올리고펩타이드-1', '팔미토일펜타펩타이드-4', '트라이펩타이드-1']",4.9
E220,에센스/세럼/앰플,밀리밀리,메디 앰플 콜라,"['세테아릴아이소노나노에이트', '폴리글리세릴-2다이폴리하이드록시스테아레이트', '글리세린', '나이아신아마이드', '마그네슘설페이트', '비사보롤', '향료', '글리세린', '다이소듐이디티에이', '아데노신', '하이드롤라이즈드콜라겐', '하이드록시아세토페논', '토코페롤']",4.9
E221,에센스/세럼/앰플,더페이스샵,올티밋 멀티비타 10 세럼,"['글리세린', '에칠아스코빌에텔', '글라이코실트레할로오스', '베타인', '하이드로제네이티드스타치하이드롤리세이트', '페룰릭애씨드', '솔비톨', '알란토인', '플로레틴', '소듐하이알루로네이트', '라임전초오일', '베르가모트오일', '라벤더오일', '덱스트린', '다이소듐이디티에이', '알지닌', '잇꽃꽃추출물', '카카오씨추출물', '캐모마일꽃오일', '리날룰', '시트랄']",4.9
E223,에센스/세럼/앰플,차앤박,프로폴리스 트리트먼트 앰플 에센스,"['글리세레스-26', '메틸글루세스-20', '글리세린', '베타인', '도둑놈의지팡이뿌리추출물', '나이아신아마이드', '프로폴리스추출물', '세라마이드엔피', '토코페롤', '폴리쿼터늄-51', '글리세린-3크로스폴리머', '폴리메틸실세스퀴옥세인', '하이드록시에틸셀룰로오스', '돌콩오일', '리놀레익애씨드', '덱스트린', '카카오씨추출물', '황련뿌리추출물', '꿀추출물', '약모밀추출물', '은행추출물', '소듐하이알루로네이트', '마데카소사이드', '시트로넬올', '제라니올', '리날룰']",4.9
E224,에센스/세럼/앰플,차앤박,더마앤서 핑크토닝 딥인샷 PDRN앰플,"['나이아신아마이드', '트라넥사믹애씨드', '글리세린', '비스-에톡시다이글라이콜사이클로헥산1,4-다이카복실레이트', '바이오틴', '팔미토일트라이펩타이드-1', '팔미토일테트라펩타이드-7', '띠뿌리추출물', '하이드록시에틸셀룰로오스', '실리카', '알지닌', '알란토인', '소듐하이알루로네이트', '카프릴릴글라이콜', '베타-글루칸', '로즈마리잎오일', '사이아노코발아민', '알지닌/라이신폴리펩타이드', '클레리오일', '소듐디엔에이', '소듐락테이트', '멕시칸주니퍼오일', '소듐포스페이트', '왜당귀뿌리추출물', '삽주뿌리줄기추출물', '스페인감초뿌리추출물', '작약뿌리추출물', '모란뿌리추출물', '질경이추출물', '복숭아씨추출물', '황금추출물', '다이소듐이디티에이']",4.8
E225,에센스/세럼/앰플,아이소이,브라이트닝 잡티세럼 더블세트,"['다마스크장미꽃수', '글리세린', '알부틴', '나이아신아마이드', '베타인', '다마스크장미꽃오일', '소듐디엔에이', '다마스크장미꽃추출물', '3-O-에틸아스코빅애씨드', '페룰릭애씨드', '트레할로오스', '알지닌', '알란토인', '소듐하이알루로네이트크로스폴리머', '하이드롤라이즈드글라이코사미노글리칸', '소듐하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '하이알루로닉애씨드', '약모밀추출물', '밤껍질추출물', '흰버드나무껍질추출물', '병풀추출물', '고삼뿌리추출물', '비타민나무열매추출물', '포트마리골드꽃추출물', '황금추출물', '모란뿌리추출물', '스페인감초뿌리추출물', '시트로넬올', '제라니올']",4.8
E226,에센스/세럼/앰플,리쥬란,힐러 턴오버 앰플 듀얼 이펙트 더블,"['서양산딸기잎추출물', '스페인감초뿌리추출물', '포트마리골드꽃추출물', '알로에베라잎즙', '로우스위트블루베리추출물', '검은뽕나무열매추출물', '알부틴', '글리세린', '하이드롤라이즈드디엔에이', '제로틴/하이드롤라이즈드디엔에이', '소듐하이알루로네이트', '아데노신', '토코페릴아세테이트', '나이아신아마이드', '비사보롤', '카프릴릴글라이콜', '글리세린', '트레할로오스', '우레아', '글리세릴폴리아크릴레이트', '풀루란', '스쿠알란', '세라마이드엔피', '글리세린', '스쿠알란', '나이아신아마이드', '카프릴릴메티콘', '비닐다이메티콘', '클로렐라 불가리스추출물', '카카오씨추출물', '소듐하이알루로네이트', '접시꽃추출물', '하이드롤라이즈드콜라겐', '해바라기씨오일', '화이트루핀씨추출물', '알바수련꽃추출물', '하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머', '하이드록시아세토페논', '다이메티콘올', '폴리메틸실세스퀴옥세인', '하이드롤라이즈드디엔에이', '글리세릴아크릴레이트/아크릴릭애씨드코폴리머', '알란토인', '폴리아크릴레이트크로스폴리머-6', '카프릴릴글라이콜', '글리세린', '아데노신', '글루코오스', '다이포타슘글리시리제이트', '프룩토올리고사카라이드', '프룩토오스', '아세틸글루코사민', '덱스트린', '폴리', '소듐하이알루로네이트크로스폴리머', '소듐팔미토일프롤린', '글라이신', '글루타믹애씨드', '류신', '다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트', '팔리토일트라이펩타이드-5', '테트라데실아미노부티로일발릴아미노부티릭우레아트라이플루오로아세테이트', '라이신', '알지닌', '타이로신', '아이소류신', '히스티딘', '메티오닌', '토코페롤', '마그네슘클로라이드', '카페인', '다이소듐이디티에이', '향료']",5.0
E227,에센스/세럼/앰플,성분에디터,그린토마토 NMN 포어 리프팅 앰플 더블,"['글리세린', '자일리톨', '나이아신아마이드', '니코틴아마이드모노뉴클레오타이드', '트레할로오스', '페닐트라이메티콘', '알란토인', '폴리메틸실세스퀴옥세인', '글리세린', '잇꽃꽃추출물', '메틸다이하이드로자스모네이트', '다이포타슘글리시리제이트', '아데노신', '다이소듐이디티에이', '치자추출물', '덱스트린', '토마토추출물', '에틸렌브라실레이트', '글루코노락톤', '2-t-부틸사이클로헥실아세테이트', '칡뿌리추출물', '달맞이꽃꽃추출물', '대왕소나무잎추출물', '당느릅나무뿌리추출물', '피브로넥틴', '니코틴아마이드아데닌다이뉴클레오타이드', '소듐하이알루로네이트', '아데노신트라이포스페이트', '하이드롤라이즈드하이알루로닉애씨드', '하이알루로닉애씨드', '소듐하이알루로네이트크로스폴리머', '하이드록시프로필트라이모늄하이알루로네이트', '하이드로제네이티드폴리아이소부텐', '세라마이드엔피', '토코페롤', '하이드롤라이즈드엘라스틴', '데이지꽃추출물', '수용성프로테오글리칸', '유채스테롤', '토마토즙', '토마토열매/잎/줄기추출물', '페네틸알코올', '하이드롤라이즈드콜라겐', '라즈베리케톤', '피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트', '글라이코사미노글리칸', '하이드롤라이즈드식물성단백질', '지모뿌리추출물', '라이코펜', '콜라겐추출물', '리날릴아세테이트', '에틸리날룰', '유칼립톨', '메틸렌다이옥시페닐메틸프로판알', '헥세닐아세테이트', '2,4-다이메틸-3-사이클로헥신카복스알데하이드', '3-헥센올']",4.8
E228,에센스/세럼/앰플,설화수,윤조에센스 6세대,"['베타인', '비스-피이지-18메틸에터다이메틸실레인', '글리세릴폴리메타크릴레이트', '황금추출물', '글리세린', '향료', '아데노신', '덱스트린', '카카오추출물', '다이소듐이디티에이', '셀룰로오스검', '카라기난', '마데카소사이드', '지황뿌리추출물', '다이포타슘글리시리제이트', '3-O-에틸아스코빅애씨드', '소엽맥문동뿌리추출물', '작약뿌리추출물', '마돈나백합비늘줄기추출물', '리날룰', '둥굴레뿌리줄기추출물', '바이오사카라이드검-1', '인삼추출물', '연꽃추출물', '낫토검', '대추추출물', '호두추출물', '매실추출물', '시트로넬올', '시트랄', '제라니올', '토코페롤']",4.9
E229,에센스/세럼/앰플,디퍼,소이큐브 엑소리페어 두유 장벽 세럼,"['올리브오일', '글리세린', '글리세레스-26', '메틸글루세스-20', '나이아신아마이드', '세테아릴올리베이트', '호호바씨오일', '해바라기씨오일', '하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머', '만니톨', '수크로오스', '마이크로크리스탈린셀룰로오스', '인동덩굴꽃추출물', '작약뿌리추출물', '고삼뿌리추출물', '황금추출물', '복사나무잎추출물', '붉나무충영추출물', '은행나무잎추출물', '우유엑소좀', '알란토인', '글리세린', '아데노신', '토코페릴아세테이트', '하이드롤라이즈드콜라겐', '콜라겐', '소이아이소플라본', '칼슘판토테네이트', '세라마이드엔피', '돌콩펩타이드', '향료']",5.0
E230,에센스/세럼/앰플,에스티로더,갈색병,"['비피다발효용해물', '비스-피이지-18메틸에터다이메틸실레인', '메틸글루세스-20', '글리세레스-26', '바오밥나무씨추출물', '트리펩타이드-32', '소듐하이알루로네이트', '효모추출물', '락토바실러스발효물', '콜라나무씨추출물', '하이드롤라이즈드알진', '판테틴', '카페인', '소듐알엔에이', '비사보롤', '스쿠알란', '글리세린', '카프릴릴글라이콜', '호호바왁스피이지-120에스터', '세테스-24', '토코페릴아세테이트', '테트라소듐이디티에이', '비에이치티', '다이소듐이디티에이', '적색504호', '황색4호']",4.9
E231,에센스/세럼/앰플,스킨앤랩,베리어덤 링거 앰플 더블,"['글리세린', '클로렐라 불가리스추출물', '소듐하이알루로네이트', '락토바실러스발효용해물', '글라이코실트레할로오스', '글루코오스', '하이드로제네이티드스타치하이드롤리세이트', '프룩토올리고사카라이드', '프룩토오스', '폴리쿼터늄-51', '글리세릴글루코사이드', '사카라이드아이소머레이트', '글리세린', '알란토인', '하이드록시프로필트라이모늄하이알루로네이트', '덱스트린', '소듐파이테이트', '베타-글루칸', '글리세릴아크릴레이트/아크릴릭애씨드코폴리머', '사이아노코발아민', 'x', '토코페롤', '치자추출물']",5.0
E232,에센스/세럼/앰플,에스트라,아토베리어365 하이드로에센스,"['글리세린', '스쿠알란', '글리세린', '다이소듐이디티에이', '낫토검', '하이드록시프로필비스팔미타마이드엠이에이', '만니톨', '피씨에이', '글루코오스', '글라이신', '우레아', '소듐글리세로포스페이트', '글루타믹애씨드', '토코페롤', '아크릴레이트/암모늄메타크릴레이트코폴리머', '류신', '라이신', '알지닌', '칼슘글루코네이트', '마그네슘글루코네이트', '타이로신', '아이소류신', '히스티딘', '실리카', '아세틸글루코사민', '크레아틴', '우릭애씨드', '메티오닌']",4.8
E233,에센스/세럼/앰플,마녀공장,갈락토미 나이아신 투명광채 에센스,"['갈락토미세스발효여과물', '나이아신아마이드', '글리세린', '스타아니스추출물', '황금추출물', '소듐하이알루로네이트', '버지니아풍년화추출물']",4.7
E234,에센스/세럼/앰플,라로슈포제,히알루B5 세럼,"['글리세린', '디메치콘', '피이지-6카프릴릭/카프릭글리세라이드', '글리세릴이소스테아레이트', '마데카소사이드', '소듐하이알루로네이트', '암모늄폴리아크릴로일디메칠타우레이트', '디소듐이디티에이', '하이드롤라이즈드하이알루로닉애씨드', '카프릴릴글라이콜', '토코페롤', '향료']",4.8
E235,에센스/세럼/앰플,바이오더마,하이드라비오 에센스로션,"['나이아신아마이드', '소듐피씨에이', '다이소듐이디티에이', '하이드록시에틸셀룰로오스', '만니톨', '토코페릴아세테이트', '자일리톨', '헥실데칸올', '향료', '벤조트라이아졸릴도데실p-크레솔', '람노오스', '사과씨추출물', '유채스테롤', '토코페롤']",4.8
E236,에센스/세럼/앰플,미샤,비타씨플러스 잡티씨 탄력 앰플,"['감초뿌리추출물', '비타민나무수', '글리세린', '나이아신아마이드', '토코페릴아세테이트', '에칠아스코빌에텔', '비피다발효용해물', '트라넥사믹애씨드', '알부틴', '아스코빌글루코사이드', '하이드롤라이즈드콜라겐', '세라마이드엔피', '풀러린', '팔미토일트라이펩타이드-5', '아세틸헥사펩타이드-8', '하이알루로닉애씨드', '소듐하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '글리세릴글루코사이드', '토코페롤', '알란토인', '당근추출물', '베타-카로틴', '라우다이모늄하이드록시프로필하이드롤라이즈드밀단백질', '클로렐라 불가리스추출물', '돌콩오일', '유칼립투스잎오일', '라벤더오일', '오렌지껍질오일', '소듐폴리아크릴로일다이메틸타우레이트', '글루코오스', '프룩토올리고사카라이드', '프룩토오스', '아데노신', '글리세린', '폴리쿼터늄-51', '소듐파이테이트', '카프릴릴글라이콜', '피브이피', '피토스테롤', '리날룰']",4.7
E237,에센스/세럼/앰플,에스테덤,셀룰러 워터 에센스,"['소듐하이알루로네이트', '카프릴릴글라이콜', '카르노신', '효모추출물', '헥실데칸올', '향료', '아미노에탄설피닉애씨드', '아데노신', '마그네슘설페이트', '다이소듐아데노신트라이포스페이트', '호스테일켈프추출물', '사과씨추출물', '유채스테롤', '토코페롤', '리날룰']",4.8
E238,에센스/세럼/앰플,바이오더마,하이드라비오 에센스 로션,"['나이아신아마이드', '소듐피씨에이', '다이소듐이디티에이', '하이드록시에틸셀룰로오스', '만니톨', '토코페릴아세테이트', '자일리톨', '헥실데칸올', '향료', '벤조트라이아졸릴도데실p-크레솔', '람노오스', '사과씨추출물', '유채스테롤', '토코페롤']",4.8
E239,에센스/세럼/앰플,라네즈,워터뱅크 블루히알루로닉 세럼,"['글리세린', '스쿠알란', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '덱스트린', '글리세린', '향료', '다이소듐이디티에이', '베타인', '하이드롤라이즈드하이알루로닉애씨드', '베타-글루칸', '자일리틸글루코사이드', '안하이드로자일리톨', '자일리톨', '락토바실러스발효용해물', '글루코오스', '토코페롤', '마그네슘클로라이드', '테트라데실아미노부티로일발릴아미노부티릭우레아트라이플루오로아세테이트', '미역추출물']",4.8
E240,에센스/세럼/앰플,아이오페,PDRN 카페인 샷 앰플,"['락토바실러스발효용해물', '글리세린', '나이아신아마이드', '카페인', '글리세릴폴리메타크릴레이트', '폴리아크릴레이트크로스폴리머-6', '만니톨', '글리세린', '아데노신', '덱스트린', '카카오추출물', '다이소듐이디티에이', '알지닌', '사이클로덱스트린', '하이드록시프로필사이클로덱스트린', '말토덱스트린', '베타-글루칸', '아세틸테트라펩타이드-11', '토코페롤']",4.8
E241,에센스/세럼/앰플,시드물,스킨소스 D 판테놀 앰플,"['판토락톤', '황금추출물', '모란뿌리추출물']",4.7
E242,에센스/세럼/앰플,라타플랑,미나리 시카트러블 진정 세럼,"['미나리추출물', '글리세린', '나이아신아마이드', '병풀추출물', '무화과추출물', '티트리잎추출물', '히비스커스꽃추출물', '약모밀추출물', '냉초추출물', '더위지기추출물', '케이프알로에잎추출물', '소듐하이알루로네이트', '피브이엠/엠에이코폴리머', '아데노신', '자일리틸글루코사이드', '다이소듐이디티에이', '안하이드로자일리톨', '자일리톨', '글루코오스', '세라마이드엔피', '소듐하이알루로네이트크로스폴리머', '하이드롤라이즈드하이알루로닉애씨드', '하이알루로닉애씨드', '하이드롤라이즈드소듐하이알루로네이트', '글리세린']",4.7
E243,에센스/세럼/앰플,닥터자르트,바이탈 하이드라 솔루션 하이드로 플럼프 트리트먼트 에센스,"['글리세린', '글리세릴글루코사이드', '사카라이드아이소머레이트', '글리세린-3', '소듐하이알루로네이트', '하이드롤라이즈드식물성단백질', '글리세린', '알란토인', '말토덱스트린']",4.8
E244,에센스/세럼/앰플,스킨앤랩,포어베리어 타이트닝 앰플,"['카페인', '글리세린', '나이아신아마이드', '글리세레스-26', '하이드록시아세토페논', '소듐나프탈렌설포네이트', '카프릴릴글라이콜', '아데노신', '다이소듐이디티에이', '하이알루로닉애씨드', '덱스트린', '카카오추출물', '글리세린', '다이포타슘글리시리제이트', '레스베라트롤']",4.7
E245,에센스/세럼/앰플,더랩바이블랑두,엑스퍼트루 잡티케어 세럼,"['스쿠알란', '글리세린', '나이아신아마이드', '에칠아스코빌에텔', '베타인', '알파-비사보롤', '사탕수수추출물', '칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물', '아이리쉬모스추출물', '해바라기씨오일', '병풀잎추출물', '다이포타슘글리시리제이트', '하이드록시데실유비퀴논', '마데카소사이드', '아시아티코사이드', '바이오사카라이드검-4', '베타-글루칸', '소듐다이라우미도글루타미드라이신', '소듐파이테이트']",4.8
E246,에센스/세럼/앰플,CKD,레티노콜라겐 저분자 300 괄사 리프팅 세럼,"['글리세린', '나이아신아마이드', '스쿠알란', '베타인', '자일리틸글루코사이드', '아이리쉬모스추출물', '안하이드로자일리톨', '사탕수수추출물', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '자일리톨', '마카다미아씨오일', '글리세린', '아데노신', '메도우폼씨오일', '트라이아이소스테아린', '베르가모트오일', '라벤더오일', '소듐하이알루로네이트', '소듐파이테이트', '시어버터', '하이드롤라이즈드콜라겐', '팔미토일트라이펩타이드-5', '세라마이드엔피', '진흙버섯추출물', '클레리오일', '타라열매추출물', '베타-글루칸', '유채스테롤', '피이지-5레이프씨드스테롤', '레틴알', '실리카', '코토니추출물', '토코페롤', '소듐하이알루로네이트크로스폴리머', '토코페릴아세테이트', '하이드롤라이즈드글라이코사미노글리칸', '펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트', '소듐아스코빌포스페이트', '하이드롤라이즈드하이알루로닉애씨드', '다이소듐이디티에이', '하이드롤라이즈드엘라스틴', '소듐디엔에이', '카프릴릴/카프릴글루코사이드', '하이알루로닉애씨드', '풀루란', '리날룰']",4.8
E247,에센스/세럼/앰플,VT,산삼 PDRN 에센스 100,"['아이소프로필미리스테이트', '산양삼추출물', '글리세린', '나이아신아마이드', '폴리글리세릴-2다이폴리하이드록시스테아레이트', '토코페롤', '하이드록시아세토페논', '해바라기씨오일', '알지닌', '아데노신', '세라마이드엔피', '바오밥나무씨오일', '다이소듐이디티에이', '알란토인', '스쿠알란', '폴리글루쿠로닉애씨드', '세라마이드엔에스', '세라마이드에이에스', '세라마이드이오피', '세라마이드에이피', '소듐디엔에이']",4.8
E248,에센스/세럼/앰플,이즈앤트리,어니언 뉴페어 부스터 샷 2000,"['글리세린', '글리세레스-26', '나이아신아마이드', '올리브오일', '에틸헥실팔미테이트', '양파추출물', '소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머', '세테아릴올리베이트', '하이드록시아세토페논', '비닐다이메티콘', '폴리아이소부텐', '하이드롤라이즈드해면', '글리세린', '아데노신', '카프릴릴/카프릴글루코사이드', '옥수수커넬추출물', '다이소듐이디티에이', '소듐하이알루로네이트', '하이알루로닉애씨드', '하이드롤라이즈드하이알루로닉애씨드', '쇠비름추출물', '프룩탄', '글루코오스', '하이드롤라이즈드콜라겐', '마데카소사이드', '데실글루코사이드', '카프릴릴글라이콜', '엑토인', '세라마이드엔피', '레스베라트롤', '알란토인', '베타-시토스테롤']",4.8
E249,에센스/세럼/앰플,아비브,부활초 비피다 세럼 퍼밍 드롭 더블,"['트루로즈오브예리코추출물', '글리세린', '나이아신아마이드', '비피다발효용해물', '마카다미아씨오일', '메도우폼씨오일', '락토바실러스발효물', '시어버터', '퀸즈랜드넛오일', '올리브오일', '호호바씨오일', '포도씨오일', '소듐하이알루로네이트', '카카오추출물', '비피다발효여과물', '수용성콜라겐', '소듐폴리아크릴로일다이메틸타우레이트', '스쿠알란', '트라이아이소스테아린', '글리세린', '아데노신', '소듐다이라우미도글루타미드라이신', '글루코실루틴', '세라마이드엔피', '덱스트린', '베타-글루칸', '소듐아스코빌포스페이트', '토코페롤', '바쿠치올', '트레할로오스', '피토스핑고신', '아시아티코사이드', '아시아틱애씨드', '글라이코리피드', '마데카식애씨드', '팔미토일트라이펩타이드-5', '솔비톨']",4.7
E250,에센스/세럼/앰플,VT,피디알엔 에센스 100,"['아이소프로필미리스테이트', '산양삼추출물', '글리세린', '나이아신아마이드', '폴리글리세릴-2다이폴리하이드록시스테아레이트', '토코페롤', '하이드록시아세토페논', '해바라기씨오일', '알지닌', '아데노신', '세라마이드엔피', '바오밥나무씨오일', '다이소듐이디티에이', '알란토인', '스쿠알란', '폴리글루쿠로닉애씨드', '세라마이드엔에스', '세라마이드에이에스', '세라마이드이오피', '세라마이드에이피', '소듐디엔에이']",4.8
E251,에센스/세럼/앰플,아이소이,브라이트닝 잡티세럼 더블 2,"['다마스크장미꽃수', '글리세린', '알부틴', '나이아신아마이드', '베타인', '다마스크장미꽃오일', '소듐디엔에이', '다마스크장미꽃추출물', '3-O-에틸아스코빅애씨드', '페룰릭애씨드', '트레할로오스', '알지닌', '알란토인', '소듐하이알루로네이트크로스폴리머', '하이드롤라이즈드글라이코사미노글리칸', '소듐하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '하이알루로닉애씨드', '약모밀추출물', '밤껍질추출물', '흰버드나무껍질추출물', '병풀추출물', '고삼뿌리추출물', '비타민나무열매추출물', '포트마리골드꽃추출물', '황금추출물', '모란뿌리추출물', '스페인감초뿌리추출물', '시트로넬올', '제라니올']",4.8
E252,에센스/세럼/앰플,달바,비타 토닝 캡슐 세럼,"['비타민나무수', '글리세린', '나이아신아마이드', '카프릴릭/카프릭/석시닉트라이글리세라이드', '오일팜오일', '알지닌', '향료', '꽃송이버섯추출물', '아데노신', '라벤더꽃추출물', '마트리카리아꽃추출물', '보리지추출물', '수레국화꽃추출물', '클레리추출물', '히아신스전초추출물', '한련초추출물', '마카다미아씨오일', '유비퀴논', '글루타티온', '글리세린', '인도멀구슬나무잎추출물', '폴리글루타믹애씨드', '유채스테롤', '피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트', '드럼스틱씨오일', '감추출물', '병풀추출물', '쌀추출물', '쑥잎추출물', '소듐아스코빌포스페이트', '실리카다이메틸실릴레이트', '흰서양송로추출물', '세라마이드엔피', '피토스테롤', '달맞이꽃오일', '돌콩오일', '비타민나무열매오일', '아보카도오일', '동백나무씨오일', '토코페롤', '올리브오일', '해바라기씨오일', '다이소듐이디티에이', '메나다이온', '리놀레익애씨드', '리날룰', '헥실신남알']",4.9
E253,에센스/세럼/앰플,브이앤에이뷰티,안티옥시던트 래디언스 앰플,"['나이아신아마이드', '베타인', '3-O-에틸아스코빅애씨드', '글리세린', '마트리카리아추출물', '오레가노추출물', '살비아추출물', '비피다발효용해물', '글리세린', '아데노신', '아세틸글루코사민', '다이소듐이디티에이', '페룰릭애씨드', '엑토인', '소듐하이알루로네이트', '베르가모트오일', '베타-글루칸', '프렌치로즈꽃추출물', '오렌지껍질오일', '유칼립투스잎오일', '토코페롤', '데이지꽃추출물', '카카두플럼추출물', '별꽃추출물', '락토바실러스발효물', '글루타티온', '마데카소사이드', '씨대퍼딜추출물', '알란토인', '카르노신', '다이펩타이드-4', '노나펩타이드-1', '제라니올', '리날룰', '시트로넬올']",4.9
E254,에센스/세럼/앰플,VT,산삼 피디알엔 에센스 100,"['아이소프로필미리스테이트', '글리세린', '나이아신아마이드', '폴리글리세릴-2다이폴리하이드록시스테아레이트', '토코페롤', '하이드록시아세토페논', '해바라기씨오일', '알지닌', '아데노신', '세라마이드엔피', '바오밥나무씨오일', '다이소듐이디티에이', '알란토인', '스쿠알란', '폴리글루쿠로닉애씨드', '세라마이드엔에스', '세라마이드에이에스', '세라마이드이오피', '세라마이드에이피', '산양삼추출물', '소듐디엔에이']",4.9
E255,에센스/세럼/앰플,성분에디터,그린토마토 포어 리프팅 앰플 트리플,"['글리세린', '자일리톨', '나이아신아마이드', '트레할로오스', 'C12-13파레스-9', '다이포타슘글리시리제이트', '알란토인', '폴리메틸실세스퀴옥세인', '아데노신', '인도멀구슬나무잎추출물', '인도멀구슬나무꽃추출물', '스타이렌/아크릴레이트코폴리머', '토마토추출물', '데이지꽃추출물', '하이드롤라이즈드콜라겐', '글루코노락톤', '아이비고드열매추출물', '호박가루', '가지열매추출물', '홀리바질잎추출물', '울금뿌리추출물', '참산호말추출물', '드럼스틱씨오일', '하이드로제네이티드폴리아이소부텐', '소듐하이알루로네이트', '세라마이드엔피', '하이알루로닉애씨드', '하이드롤라이즈드하이알루로닉애씨드', '하이드록시프로필트라이모늄하이알루로네이트', '소듐하이알루로네이트크로스폴리머', '칡뿌리추출물', '대왕송잎추출물', '당느릅나무뿌리추출물', '달맞이꽃추출물', '지모뿌리추출물', '글리세린', '메틸다이하이드로자스모네이트', '다이소듐이디티에이', '페네틸알코올', '에틸리날룰', '에틸렌브라실레이트', '리날릴아세테이트', '유칼립톨', '메틸렌다이옥시페닐메틸프로판알', '2-t-부틸사이클로헥실아세테이트', '헥세닐아세테이트', '3-헥센올', '2,4-다이메틸-3-사이클로헥신카복스알데하이드', '토코페롤', '라즈베리케톤']",4.7
E256,에센스/세럼/앰플,에스트라,에이시카 365 세럼pH4 5,"['글리세린', '베타인', '나이아신아마이드', '글루코노락톤', '스쿠알란', '카프릴릴메티콘', '폴리아크릴레이트크로스폴리머-6', '글리세린', '아시아티코사이드', '마데카식애씨드', '아시아틱애씨드', '소듐하이알루로네이트', '셀룰로오스검', '3-O-에틸아스코빅애씨드', '징크피씨에이', '소듐글루코네이트', '마데카소사이드']",4.8
E257,에센스/세럼/앰플,이니스프리,레티놀 그린티 PDRN 스킨부스터 앰플,"['락토바실러스발효용해물', '글리세린', '나이아신아마이드', '스쿠알란', '글리세릴폴리메타크릴레이트', '다이메틸아이소소바이드', '하이드록시에틸우레아', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '해바라기씨오일', '돌콩오일', '알란토인', '토코페롤', '토코페릴아세테이트', '다이포타슘글리시리제이트', '소듐스테아로일글루타메이트', '당근추출물', '하이드록시피나콜론레티노에이트', '소듐메타포스페이트', '코질메틸렌다이옥시신나메이트', '글리세린', '아데노신', '레티놀', '소듐하이알루로네이트', '하이알루로닉애씨드', '하이드롤라이즈드식물성단백질', '서양톱풀추출물', '베타-카로틴', '미리스틱애씨드', '라우릭애씨드', '풀루란', '제인']",4.8
E258,에센스/세럼/앰플,아벤느,HAB3 탄력 액티브 안티에이징 세럼,"['온천수', '나이아신아마이드', '글리세린', '소듐하이알루로네이트', '아데노신']",4.8
S1,스킨/토너,아누아,어성초 77 히알루론 수분 진정 토너,"['약모밀꽃/잎/줄기수', '글리세린', '글리세레스-26', '베타인', '글리세린', '다이포타슘글리시리제이트', '소듐파이테이트', '알란토인', '소듐하이알루로네이트', '약모밀소포', '하이드롤라이즈드소듐하이알루로네이트', '징크피씨에이', '하이드록시프로필트라이모늄하이알루로네이트', '락토바실러스발효물', '소듐아세틸레이티드하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '아이소쿼시트린', '쿼세틴', '하이알루로닉애씨드', '소듐하이알루로네이트크로스폴리머', '포타슘하이알루로네이트']",4.8
S2,스킨/토너,토리든,다이브인 저분자 히알루론산 토너,"['글리세린', '베타인', '알란토인', '쇠비름추출물', '트레할로오스', '소듐하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '소듐하이알루로네이트크로스폴리머', '하이드롤라이즈드소듐하이알루로네이트', '소듐아세틸레이티드하이알루로네이트', '말라카이트추출물', '다이소듐이디티에이', '글리세린']",4.8
S3,스킨/토너,라운드랩,1025 독도 토너,"['글리세린', '아이리쉬모스추출물', '사탕수수추출물', '프로테아제', '베타인', '글리세린', '알란토인', '다이소듐이디티에이']",4.8
S4,스킨/토너,브링그린,티트리 시카 수딩 토너,"['티트리추출물', '티트리잎수', '베타인', '티트리잎추출물', '티트리꽃/잎/줄기추출물', '베타인살리실레이트', '병풀추출물']",4.8
